opr,is_indexable,meta_title,url,mime,filename,header_status,passes_juice_to_url,hash,body_md5,sitemap_url,count_links_incoming_internal,count_incoming_references
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/247501,text/html,247501,302,https://leeijanndesign.com/en-de/products/247501,12566795149254,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/geometric-marble-drop-earrings,text/html,geometric-marble-drop-earrings,302,https://leeijanndesign.com/en-de/products/geometric-marble-drop-earrings,12582686636608,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/celtic-dragon-necklace-sterling-silver-dragon-pendant-jewellery-gothic-birthday-gifts-for-her-him,text/html,celtic-dragon-necklace-sterling-silver-dragon-pendant-jewellery-gothic-birthday-gifts-for-her-him,302,https://leeijanndesign.com/en-de/products/celtic-dragon-necklace-sterling-silver-dragon-pendant-jewellery-gothic-birthday-gifts-for-her-him,12951537389729,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/copper-heart-chain-link-necklace-48870,text/html,copper-heart-chain-link-necklace-48870,302,https://leeijanndesign.com/en-de/products/copper-heart-chain-link-necklace-48870,13063598833370,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/4pcs-set-necklace-earrings-cartoon-unicorn-necklace-earring-jewelry-pink-girls-gift-jewelry-jewelry-earring-and-necklace-set,text/html,4pcs-set-necklace-earrings-cartoon-unicorn-necklace-earring-jewelry-pink-girls-gift-jewelry-jewelry-earring-and-necklace-set,302,https://leeijanndesign.com/en-de/products/4pcs-set-necklace-earrings-cartoon-unicorn-necklace-earring-jewelry-pink-girls-gift-jewelry-jewelry-earring-and-necklace-set,13128176429192,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/new-fashion-handbags,text/html,new-fashion-handbags,302,https://leeijanndesign.com/en-de/products/new-fashion-handbags,13135538774907,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/side-slit-exposed-seam-pullover-sweater,text/html,side-slit-exposed-seam-pullover-sweater,302,https://leeijanndesign.com/en-de/products/side-slit-exposed-seam-pullover-sweater,13208627181998,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/digital-animal-oil-painting-adult-zebra-diy-kit-color-painting-artwork,text/html,digital-animal-oil-painting-adult-zebra-diy-kit-color-painting-artwork,302,https://leeijanndesign.com/en-de/products/digital-animal-oil-painting-adult-zebra-diy-kit-color-painting-artwork,13247687104623,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-il/collections/earring,text/html,earring,302,https://leeijanndesign.com/en-de/collections/earring,13345439814842,,https://leeijanndesign.com/en-il/sitemap_collections_1.xml,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/247457,text/html,247457,302,https://leeijanndesign.com/en-de/products/247457,13406756601448,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-jp/blogs/will-fashion-ever-be-sustainable,text/html,will-fashion-ever-be-sustainable,302,https://leeijanndesign.com/en-de/blogs/will-fashion-ever-be-sustainable,13437768543183,,https://leeijanndesign.com/en-jp/sitemap_blogs_1.xml,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/reiki-ancient-silver-natural-stone-agate-tiger-colorful-crystal-bracelet-seven-chakra-yoga-bracelet,text/html,reiki-ancient-silver-natural-stone-agate-tiger-colorful-crystal-bracelet-seven-chakra-yoga-bracelet,302,https://leeijanndesign.com/en-de/products/reiki-ancient-silver-natural-stone-agate-tiger-colorful-crystal-bracelet-seven-chakra-yoga-bracelet,13499917615470,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/248284,text/html,248284,302,https://leeijanndesign.com/en-de/products/248284,13501150209550,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-mx/collections/earring,text/html,earring,302,https://leeijanndesign.com/en-de/collections/earring,13581292782240,,https://leeijanndesign.com/en-mx/sitemap_collections_1.xml,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/valentine-day-gift-mother-day-gift-rose-flower,text/html,valentine-day-gift-mother-day-gift-rose-flower,302,https://leeijanndesign.com/en-de/products/valentine-day-gift-mother-day-gift-rose-flower,13584047458219,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/printed-cropped-long-sleeve-tee,text/html,printed-cropped-long-sleeve-tee,302,https://leeijanndesign.com/en-de/products/printed-cropped-long-sleeve-tee,13597702546259,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/large-retro-printed-plaid-checked-tote-bag-womens-shoulder-handbag-ladies-luxury-fashion-bags,text/html,large-retro-printed-plaid-checked-tote-bag-womens-shoulder-handbag-ladies-luxury-fashion-bags,302,https://leeijanndesign.com/en-de/products/large-retro-printed-plaid-checked-tote-bag-womens-shoulder-handbag-ladies-luxury-fashion-bags,13601368038195,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/,text/html,,302,https://leeijanndesign.com/en-de,13612706826931,,https://leeijanndesign.com/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/wedding-jewelry-set-21136,text/html,wedding-jewelry-set-21136,302,https://leeijanndesign.com/en-de/products/wedding-jewelry-set-21136,13653470824656,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/card-30-father_to_daughter_final_first_text-18k-white-gold-plated-ribbon-love-necklace-made-with-crystals-91036,text/html,card-30-father_to_daughter_final_first_text-18k-white-gold-plated-ribbon-love-necklace-made-with-crystals-91036,302,https://leeijanndesign.com/en-de/products/card-30-father_to_daughter_final_first_text-18k-white-gold-plated-ribbon-love-necklace-made-with-crystals-91036,13658841176325,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/246631,text/html,246631,302,https://leeijanndesign.com/en-de/products/246631,13688026132323,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/shomico-studded-handle-shoulder-bag-with-tassel,text/html,shomico-studded-handle-shoulder-bag-with-tassel,302,https://leeijanndesign.com/en-de/products/shomico-studded-handle-shoulder-bag-with-tassel,13812679774432,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-mx/collections/gifts,text/html,gifts,302,https://leeijanndesign.com/en-de/collections/gifts,13825413131289,,https://leeijanndesign.com/en-mx/sitemap_collections_1.xml,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/luxury-handbags-women-bags-designer-soft-tassel-motorcycle-bag-ladies-chic-pu-leather-stylish-crossbody-shoulder-bag,text/html,luxury-handbags-women-bags-designer-soft-tassel-motorcycle-bag-ladies-chic-pu-leather-stylish-crossbody-shoulder-bag,302,https://leeijanndesign.com/en-de/products/luxury-handbags-women-bags-designer-soft-tassel-motorcycle-bag-ladies-chic-pu-leather-stylish-crossbody-shoulder-bag,13838703633690,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/circle-pendant-necklace-set,text/html,circle-pendant-necklace-set,302,https://leeijanndesign.com/en-de/products/circle-pendant-necklace-set,13864040541147,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/honey-bee-pearl-earrings-46583,text/html,honey-bee-pearl-earrings-46583,302,https://leeijanndesign.com/en-de/products/honey-bee-pearl-earrings-46583,13881507109875,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/privy-ruched-sleeveless-midi-dress-with-side-slit,text/html,privy-ruched-sleeveless-midi-dress-with-side-slit,302,https://leeijanndesign.com/en-de/products/privy-ruched-sleeveless-midi-dress-with-side-slit,13940217626128,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/ruched-drawstring-half-button-mini-shirt-dress,text/html,ruched-drawstring-half-button-mini-shirt-dress,302,https://leeijanndesign.com/en-de/products/ruched-drawstring-half-button-mini-shirt-dress,14134246922493,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/casual-watches-women-romantic-starry-sky-watch-bracelet-leather-rhinestone-designer-ladies-clock-simple-dress-gfit-montre-femme,text/html,casual-watches-women-romantic-starry-sky-watch-bracelet-leather-rhinestone-designer-ladies-clock-simple-dress-gfit-montre-femme,302,https://leeijanndesign.com/en-de/products/casual-watches-women-romantic-starry-sky-watch-bracelet-leather-rhinestone-designer-ladies-clock-simple-dress-gfit-montre-femme,14176796658514,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/blogs/what-colors-will-be-popular-in-2022/what-colors-will-be-popular-in-2022,text/html,what-colors-will-be-popular-in-2022,302,https://leeijanndesign.com/en-de/blogs/what-colors-will-be-popular-in-2022/what-colors-will-be-popular-in-2022,14283612099227,,https://leeijanndesign.com/sitemap_blogs_1.xml,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/247459,text/html,247459,302,https://leeijanndesign.com/en-de/products/247459,14402128560307,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/leopard-skull-graphic-tee-shirt,text/html,leopard-skull-graphic-tee-shirt,302,https://leeijanndesign.com/en-de/products/leopard-skull-graphic-tee-shirt,14402981116998,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/women-jewelry,text/html,women-jewelry,302,https://leeijanndesign.com/en-de/products/women-jewelry,14451913111393,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/246887,text/html,246887,302,https://leeijanndesign.com/en-de/products/246887,14497650857823,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
